,CDK6-P16INK4A0.pdb_ringEdges,CDK6-P16INK4A1.pdb_ringEdges,CDK6-P16INK4A2.pdb_ringEdges,CDK6-P16INK4A3.pdb_ringEdges,CDK6-P16INK4A4.pdb_ringEdges,CDK6-P16INK4A5.pdb_ringEdges,CDK6-P16INK4A6.pdb_ringEdges,CDK6-P16INK4A7.pdb_ringEdges,CDK6-P16INK4A8.pdb_ringEdges,CDK6-P16INK4A9.pdb_ringEdges,CDK6-P16INK4A10.pdb_ringEdges,CDK6-P16INK4A11.pdb_ringEdges,CDK6-P16INK4A12.pdb_ringEdges,CDK6-P16INK4A13.pdb_ringEdges,CDK6-P16INK4A14.pdb_ringEdges,CDK6-P16INK4A15.pdb_ringEdges,CDK6-P16INK4A16.pdb_ringEdges,CDK6-P16INK4A17.pdb_ringEdges,CDK6-P16INK4A18.pdb_ringEdges,CDK6-P16INK4A19.pdb_ringEdges,CDK6-P16INK4A20.pdb_ringEdges,CDK6-P16INK4A21.pdb_ringEdges,CDK6-P16INK4A22.pdb_ringEdges,CDK6-P16INK4A23.pdb_ringEdges,CDK6-P16INK4A24.pdb_ringEdges,CDK6-P16INK4A25.pdb_ringEdges,CDK6-P16INK4A26.pdb_ringEdges,CDK6-P16INK4A27.pdb_ringEdges,CDK6-P16INK4A28.pdb_ringEdges,CDK6-P16INK4A29.pdb_ringEdges,CDK6-P16INK4A30.pdb_ringEdges,CDK6-P16INK4A31.pdb_ringEdges,CDK6-P16INK4A32.pdb_ringEdges,CDK6-P16INK4A33.pdb_ringEdges,CDK6-P16INK4A34.pdb_ringEdges,CDK6-P16INK4A35.pdb_ringEdges,CDK6-P16INK4A36.pdb_ringEdges,CDK6-P16INK4A37.pdb_ringEdges,CDK6-P16INK4A38.pdb_ringEdges,CDK6-P16INK4A39.pdb_ringEdges,CDK6-P16INK4A40.pdb_ringEdges,CDK6-P16INK4A41.pdb_ringEdges,CDK6-P16INK4A42.pdb_ringEdges,CDK6-P16INK4A43.pdb_ringEdges,CDK6-P16INK4A44.pdb_ringEdges,CDK6-P16INK4A45.pdb_ringEdges,CDK6-P16INK4A46.pdb_ringEdges,CDK6-P16INK4A47.pdb_ringEdges,CDK6-P16INK4A48.pdb_ringEdges,CDK6-P16INK4A49.pdb_ringEdges,CDK6-P16INK4A50.pdb_ringEdges,CDK6-P16INK4A51.pdb_ringEdges,CDK6-P16INK4A52.pdb_ringEdges,CDK6-P16INK4A53.pdb_ringEdges,CDK6-P16INK4A54.pdb_ringEdges,CDK6-P16INK4A55.pdb_ringEdges,CDK6-P16INK4A56.pdb_ringEdges,CDK6-P16INK4A57.pdb_ringEdges,CDK6-P16INK4A58.pdb_ringEdges,CDK6-P16INK4A59.pdb_ringEdges,CDK6-P16INK4A60.pdb_ringEdges,CDK6-P16INK4A61.pdb_ringEdges,CDK6-P16INK4A62.pdb_ringEdges,CDK6-P16INK4A63.pdb_ringEdges,CDK6-P16INK4A64.pdb_ringEdges,CDK6-P16INK4A65.pdb_ringEdges,CDK6-P16INK4A66.pdb_ringEdges,CDK6-P16INK4A67.pdb_ringEdges,CDK6-P16INK4A68.pdb_ringEdges,CDK6-P16INK4A69.pdb_ringEdges,CDK6-P16INK4A70.pdb_ringEdges,CDK6-P16INK4A71.pdb_ringEdges,CDK6-P16INK4A72.pdb_ringEdges,CDK6-P16INK4A73.pdb_ringEdges,CDK6-P16INK4A74.pdb_ringEdges,CDK6-P16INK4A75.pdb_ringEdges,CDK6-P16INK4A76.pdb_ringEdges,CDK6-P16INK4A77.pdb_ringEdges,CDK6-P16INK4A78.pdb_ringEdges,CDK6-P16INK4A79.pdb_ringEdges,CDK6-P16INK4A80.pdb_ringEdges,CDK6-P16INK4A81.pdb_ringEdges,CDK6-P16INK4A82.pdb_ringEdges,CDK6-P16INK4A83.pdb_ringEdges,CDK6-P16INK4A84.pdb_ringEdges,CDK6-P16INK4A85.pdb_ringEdges,CDK6-P16INK4A86.pdb_ringEdges,CDK6-P16INK4A87.pdb_ringEdges,CDK6-P16INK4A88.pdb_ringEdges,CDK6-P16INK4A89.pdb_ringEdges,CDK6-P16INK4A90.pdb_ringEdges,CDK6-P16INK4A91.pdb_ringEdges,CDK6-P16INK4A92.pdb_ringEdges,CDK6-P16INK4A93.pdb_ringEdges,CDK6-P16INK4A94.pdb_ringEdges,CDK6-P16INK4A95.pdb_ringEdges,CDK6-P16INK4A96.pdb_ringEdges,CDK6-P16INK4A97.pdb_ringEdges,CDK6-P16INK4A98.pdb_ringEdges,CDK6-P16INK4A99.pdb_ringEdges,CDK6-P16INK4A100.pdb_ringEdges
CDK6-P16INK4A51.pdb_ringEdges,40.320581019267955,38.459838844957545,36.341990844028714,34.30138589950656,34.79537911792602,35.1902575843901,36.59067657122922,37.63170569655123,36.97817024444112,37.763561367595926,35.51388208708709,35.749766029224325,37.07692688806195,35.79171365231284,36.52561290396035,37.24508047917877,38.644714132055164,38.82869636868521,38.20051834713837,35.95992794640239,38.12679813882113,35.403530194724375,37.6025033569106,38.268285714704994,39.63010564749794,32.94130163235557,34.52755767218371,32.051528785885374,33.36460721970775,29.75450131087237,34.79539341615607,33.596034473406384,34.33320774743976,36.596509090512235,34.50213058530409,31.842069859469287,33.09831577985029,32.33989265159081,30.976302931169517,36.8553039986896,32.051528785885345,32.426771692354144,33.50663407988311,36.32391589120928,31.67295564678144,32.51236274624291,33.85288629419598,31.80190550941643,32.36019297767304,30.689327556508076,33.28120800046402,0.0,33.61559102855409,35.11119507935469,34.29591739914181,31.734015837804534,32.73083351652639,34.77651463486899,31.774297319519953,32.245929975734924,33.47402646472627,31.439019391490355,35.54365265108664,36.796766027054005,32.710763211070855,36.513529149416335,36.50160495346893,36.01985356364281,37.70549664985127,34.695519948224074,35.287772183458166,33.37122721702261,33.73076013232548,35.609532515467706,36.49665697223867,34.37044316246273,34.32052603709168,35.294017364017165,35.77334675856398,40.17149802697618,35.17062885886973,35.26287916160805,38.82694094676516,35.80911248988775,37.63650445593607,38.18895154230478,35.725222774512666,37.16352194268034,35.37873268459684,38.739235384929344,39.42847923930601,36.281651133255046,39.6466858828395,39.087769587727685,36.43638223326733,39.263163651194795,38.54246220773695,39.186668968867835,38.02494598829749,40.78914351706505,40.5825490030148
CDK6-P16INK4A52.pdb_ringEdges,42.074655279816994,37.568444999780034,36.477540285409006,40.491483042795345,36.30580453296791,36.68442808170242,38.143118808479954,36.83749441838953,37.950897838735976,37.1694653476326,37.26270860708228,36.75501793338682,37.670633349008476,39.247296069362875,37.62489648917192,38.69387445575871,37.72288324608837,39.6143850449249,38.92186330054198,36.72530814991853,37.34311794308891,37.15755080854439,36.263546105137145,37.14077026557747,38.54244929957043,34.94326602932278,36.08562233498942,31.759497345546734,33.93486591071358,34.912784013340904,35.947626358301086,31.725956540472662,33.550333465137,31.793847773097625,32.11080009260224,34.25016250823925,34.84461599274119,33.48702875035892,32.703994309275046,34.88780881597614,33.72421071070015,28.795608426921913,32.05151326361303,33.972537928941,33.24834937735119,31.91666699141369,31.997792212395858,31.3703285357009,34.14423605414821,33.91549345826202,30.654826829721262,33.61559102855409,0.0,31.964688228298698,30.07938088174115,30.92782482262058,31.949805159832255,32.31272872740627,32.37258222017498,32.96672527146697,31.18446162379861,32.74982814887881,33.26686906089043,35.827419389337905,34.09926977231296,37.39492077144291,35.9355005392297,34.5709595438295,33.10398211455529,34.99862115265495,33.8961392891059,35.103925309561966,36.560629124647924,36.299733425552475,36.359263192486466,33.76863038398139,37.00095467371314,31.62444422652856,34.275776515221274,37.68220082089783,35.71206020073747,36.0430643475578,34.501121187348126,35.58486457842265,37.31960924006105,37.37144465526982,35.39124607169779,37.180278836076006,35.6884110961411,38.83261695152015,36.853481578781896,33.940363267155355,36.382284793099124,37.60746459195075,34.85632201021221,37.34222530922307,34.44498100475469,38.323719322197505,38.8269281331747,38.339995094947554,39.41181982969783
CDK6-P16INK4A53.pdb_ringEdges,41.62220513378662,36.590635781107665,38.31326751481395,37.45846123919088,34.96204053837488,33.512186838024576,34.4449665610672,34.6152987199683,34.105747170378095,34.79439252586233,34.105747170378095,34.112194169311046,33.29240273098341,37.435928681133454,35.61045461113833,36.34804120585443,35.78552752300161,34.72696630940757,34.775498894812245,34.85632201021222,36.63162051958051,36.45455154515295,37.76847510084028,35.67093943811984,39.02136167109849,34.42044689104293,36.19291868838548,34.757596971938156,34.83846161873687,34.15069035526654,33.280161571555745,34.074676551503075,33.33181588585832,35.04869391680145,31.882417681442067,34.452346496348824,34.258571938184794,32.83684982557953,33.56453648499763,35.196491797136176,34.75759697193816,32.3398772677254,34.6152987199683,36.80276866072079,33.390885639364164,35.11021736167526,34.276778034666734,35.19653420296523,35.28775808473485,35.11649411891773,34.38429295463341,35.11119507935469,31.964688228298698,0.0,31.605827915258846,31.233624565243566,31.855956900550805,32.16541512787078,32.98116453265936,34.863643410303496,30.934966289030957,32.830122074443864,33.770663473535535,34.99958777298111,34.176393470446335,37.269543939692106,34.23944075890534,34.88247503656554,31.93723633435768,34.81424766953928,33.20320370564275,34.83212047687341,35.749779945744514,35.373641703437684,35.409783059465504,35.416976000990374,36.18776352381734,33.82692265810495,34.62787247635649,39.23144743266169,35.77336066591083,36.35411793108543,35.23285723377716,37.38419598510499,38.928420087993146,37.32644748153839,37.877584965069694,36.58555025638116,35.520059499748506,37.384195985104995,39.325406065151576,37.158662101241376,38.14401878609847,37.43594197083578,35.979098409883235,37.90566977372948,37.62010947373657,39.783781290010005,39.793871875025886,40.90098467352209,41.87603121177745
CDK6-P16INK4A54.pdb_ringEdges,40.159767992035725,38.85039554278504,39.89659519881012,38.41992383209118,35.26382443004216,35.251463397166845,35.658761387372884,37.57432435515339,35.93644195933316,36.62652710211812,33.923017912305625,34.546514897197525,34.11868369551249,35.97200403962601,33.518777688207,37.187129320030635,35.81619745310776,36.76196119693263,36.726215778012566,33.58963652068955,36.88419419066292,34.31406018483038,35.060189894278786,38.43698726552014,36.049206282966125,31.76753247268325,35.73139149695211,32.38622641944479,31.529438190948078,32.71176701880437,34.10673909568745,29.13874854324849,30.085582735875562,32.512347443985156,32.29238315687229,31.774266004103108,31.56405474964848,31.323556217794827,31.63822236516869,34.43430546758317,33.344903464617765,31.95777687023243,33.19655020139339,35.17768684466471,33.16464280432264,34.384278485452846,36.7967525065036,33.403920287105,33.12483549194109,32.88903399636315,33.55135663931207,34.29591739914181,30.07938088174115,31.605827915258846,0.0,27.853311565667177,31.31650336618979,30.53529073219218,29.10979387598763,32.48638444224524,31.82251776362016,31.86268735952987,32.750876331748934,35.62889151303706,33.20862742305655,36.10990685579695,34.22024073004005,35.3921879116583,35.610468582101234,34.42145865474617,34.733326648904566,34.365173855654426,35.88852281233855,36.10380280682951,35.31886026682155,36.73808061350215,35.859024690324425,32.612316447618404,33.29987375411206,38.69476162369312,36.15143659882976,35.23892860959654,35.96587658610546,37.12312443961591,36.896008224272386,37.527608410806444,35.19025758439008,35.52517151183474,35.28242836375897,39.59867076516793,38.34087747525016,37.36069981340376,36.813662832490365,37.53348090778058,34.402374672173124,38.32950878606585,35.146629598573256,38.733481473586686,38.86643796387836,38.93786349981665,40.24144790329047
CDK6-P16INK4A55.pdb_ringEdges,39.9115065890648,38.85039554278504,40.43358290908288,38.16034512813678,37.169465347632595,34.670201695002326,36.44759067032615,38.48177186888826,36.95350042999791,35.18301829177545,34.751269707287804,36.59558465061602,36.00161687911325,36.51863832721089,34.6448649393625,37.023577266815344,37.33721550533123,37.52760841080645,36.44245787976453,35.500641154605404,35.971077381143346,36.93064630920944,37.163521942680354,37.09944951382515,38.211027034936954,35.06017570403795,36.28165113325506,32.59771380440094,33.50562438862531,32.88127292932462,33.63411558735095,30.86404145160461,33.298857793447816,34.39593867035652,32.38518179661804,35.20165079801621,32.639002399153384,34.00487234623273,31.868573393693882,34.6839031011269,32.07782824127308,33.909009061345174,34.207342611743684,37.58504783681308,33.24171987576016,34.04246689414279,37.83708202437667,32.23241161019378,32.23907890984518,34.339641018415335,34.239455289292565,31.734015837804534,30.92782482262058,31.233624565243566,27.853311565667177,0.0,32.13232900311117,31.17739326413079,31.157424069182373,33.91552279660696,31.645234957610725,31.41218510601145,33.69918138279694,35.0913378207465,35.50669476499228,36.97218263177355,33.14364935454926,35.70684954567701,35.03516357271886,33.95321627655308,35.10393948211769,34.60256223797361,35.43966914706927,35.22032995005934,34.36420386772678,33.17010282457736,34.38330903648613,33.51220168373816,31.198418125480938,36.407355333614426,33.55036312279857,33.40290749105117,35.68845291746049,33.851872233767864,35.79171365231283,37.18118873866064,34.64587014938377,35.76718527209764,35.24521067637265,39.44514422568488,38.56522548767774,35.99548064501534,38.30661842195653,37.48671406436267,36.15143659882975,38.21680753424411,36.50764249029247,38.92186330054197,39.45071867507747,38.93786349981665,41.71513201232832
CDK6-P16INK4A56.pdb_ringEdges,41.81758538893898,35.670981279923325,36.889103677769924,37.492606236270966,35.4881803601373,34.238438147295376,34.282235075780086,35.9120262842519,36.66654907262922,35.53140296997754,36.311915728595224,34.401376809194154,36.73040141435575,37.087740528541815,35.12163653980027,36.97125412859024,38.346638400476785,37.70548345515635,34.61432136820101,36.39443946375052,36.31190202751332,34.33219338299789,35.72426186182358,35.82739161660748,38.114308304263425,33.415088795392734,33.4281586547147,32.97342515070515,33.27914500910915,32.69066536474976,33.40850727298298,32.901224099776016,31.996719359197495,34.70167099938065,30.90548905504235,30.68931134525131,33.99183396228284,30.321560232372153,30.505443605236067,33.73173358643564,32.84234919273457,32.379420403577974,34.77650032887698,37.371471280532255,34.496895815355984,35.75501217343369,34.93695815001817,33.2537956536263,32.75089152255841,34.645870149383796,35.287772183458195,32.73083351652639,31.949805159832255,31.855956900550805,31.31650336618979,32.13232900311117,0.0,29.65236392881963,30.193406416712495,30.505443605236067,30.97630293116952,30.73818180855077,31.108124708596165,34.37686946522119,31.861641186613046,35.15902748840402,35.3912460716978,35.6525940526993,33.556946474857014,34.5645837203516,32.624640445208044,32.671636336362496,33.9790541275502,34.707089903249454,35.4583632220674,35.403544247343845,36.59067657122922,34.508517947678875,33.99834646257161,37.85352760627219,34.13047834764124,34.22553235052185,34.7260064272882,36.281651133255046,34.955736046993295,37.19792429880069,36.32998295749043,36.65448463395847,34.10573258302594,35.04777123665238,34.62052995734416,36.28773897613356,35.60332870568951,35.952829793345266,34.00383355619501,37.05230939956103,35.892778414167935,37.435011680277235,38.09796223380149,38.39619332292652,38.09798835132788
CDK6-P16INK4A57.pdb_ringEdges,41.44447823437294,39.275275475566026,38.93787627690076,39.836269381167746,35.815266763397666,33.47298606368876,33.94037792558217,36.31798479955216,35.34786615612106,36.52470029094404,34.48309124903907,34.72597777368278,36.34121052042098,37.005835226299446,36.48264086626843,37.23822729587579,37.43502497030513,37.853514463176815,37.12816313140797,35.724442905320814,37.77911713555909,36.04919248203724,36.642592730182926,35.983149732570965,38.64293747782938,32.272040175892634,34.10475521621891,34.04144386622745,31.684545882199323,32.46512097008095,29.96266333338627,31.163379452579782,33.27913005942972,34.751226758116495,32.272071008291036,32.6906501459542,36.08559476098095,33.98555443784553,32.65047827127933,37.256913612647836,36.2162108778412,32.683922744526086,35.34257365328413,34.7512697072878,33.35154229018996,35.06020408451389,35.875447888410164,36.860406295085944,33.012209410296286,36.34805489331398,33.8011745799621,34.77651463486899,32.31272872740627,32.16541512787078,30.53529073219218,31.17739326413079,29.65236392881963,0.0,29.528786865215825,31.066995492889603,29.754518031444928,32.379420403577974,33.12381416257219,31.99671935919749,33.447798490791556,36.09174324341041,34.5645837203516,34.670216044856375,32.15169269701957,34.22554688681386,35.815280654466626,33.36357831841417,36.418381450343034,34.794406824497784,35.736640338545676,35.57358011207267,39.0877695877277,34.130463770859194,34.53915508275857,40.348518994811116,35.687491014715164,35.911070370073645,37.47508625143168,36.95350042999789,38.40283986182195,37.85351446317679,37.796496191818015,34.8563220102122,36.54869307067125,38.58709860956746,39.46650447055559,36.48966322656408,35.89279227523871,36.85348157878188,36.99497074869125,37.250089318401095,36.842572173751826,39.59780384884683,38.29034145520545,39.86367316004575,38.62684087290729
CDK6-P16INK4A58.pdb_ringEdges,39.97641095490974,38.66080329536353,38.65422685465782,37.85352760627219,35.506680753197074,34.508517947678875,34.551972533708565,35.77336066591083,36.0553471721116,37.12910111023071,33.922035281096285,35.44587352921012,34.65764329561333,36.601633870498915,34.85630773697537,36.87221445756926,36.68444164365149,37.26270860708226,37.11139611215184,33.883293994833195,36.91885683563016,34.43853851898168,35.34160233664281,37.642333530638695,36.6774837052009,32.2119998653201,34.83749052771538,32.95350259582938,31.759497345546734,32.003622307420436,34.73236694256292,31.225436116994693,32.815616352842056,35.57959334627883,32.46513629459863,30.66790501501447,33.88408687398234,32.00363785292064,30.4839081601493,36.37216419678945,33.89613928910589,31.82147027007478,35.4097830594655,34.93063488875267,32.24032887503086,35.00494634557692,36.560642732519476,35.07893019012388,31.88917375826903,33.188861045724934,34.65225973118656,31.774297319519953,32.37258222017498,32.98116453265936,29.10979387598763,31.157424069182373,30.193406416712495,29.528786865215825,0.0,31.267502561252147,29.9638090159824,30.75953923145375,31.72007541100118,32.68495781948772,31.15632227831852,36.1453395632038,35.53140296997751,33.98555443784553,35.52518551633687,33.01324926246539,34.77016219554459,31.164512922098446,35.64639773724397,33.589488405500965,36.35414530142356,35.01738019074081,36.49060398382686,32.118747334668235,33.33826331702095,39.060534726682036,35.183018291775426,35.397304335625016,36.59561184035801,36.536630566245854,37.430040878938506,38.39133401385251,36.466532056106004,35.317733343990454,34.912784013340875,39.269676121488104,38.855056593519166,36.66052413497043,37.3137164168329,38.69872148761665,37.27939422564225,37.796496191818,36.77798119116266,39.20905824878003,37.77416527455053,39.553465295918485,39.1204798065989
CDK6-P16INK4A59.pdb_ringEdges,41.64680919851988,38.007671391143134,37.54420280388319,39.39516600393527,36.28772526592329,35.833598286652126,35.109253787178965,37.169465347632595,37.325554449001544,38.55393585808406,38.1603451281368,35.74880577624747,37.19215934061796,37.39493407571898,37.26177399151885,38.22820973967396,39.55991739976997,37.55098689669059,37.28533250355295,36.58973838692872,37.55595493718389,36.043064347557824,39.208195406887626,39.08206698984858,38.85985791551401,34.30135689119479,33.08415321615248,33.95970688245543,34.756637935752906,32.644748459592236,33.876774062704435,34.52013616709857,33.82592252734391,34.99228059861974,32.265225493081594,32.41886926740527,35.95972041795261,32.776629825022695,32.51130687356117,37.59676073693655,34.33864133242922,34.02317033145187,35.59203611520243,35.2379967919638,31.997994340130823,31.624475690303026,35.26289327027842,34.35777519598604,34.626924215081786,32.33304610838214,32.98013875408663,32.245929975734924,32.96672527146697,34.863643410303496,32.48638444224524,33.91552279660696,30.505443605236067,31.066995492889603,31.267502561252147,0.0,32.86235427290943,30.406941469872272,33.156781196362886,32.61890609486883,32.92120851592866,34.70806464272796,37.01778515673853,36.80184940193888,35.42736946857175,33.72421071070015,35.04146797170379,34.71444277693989,35.70684954567702,36.40034443005819,36.01985356364282,37.02954313351194,37.25102422712904,34.800740542243624,34.794378227220946,38.041336511511986,34.588972446798344,35.78458213264427,36.853481578781896,37.52670690779152,36.12716622298911,38.30083848763272,35.65258009824385,35.34160233664279,36.66049699337147,37.688075631108106,38.17085184205698,37.682214023745324,37.71614326368183,38.27231570278621,35.850949042719705,37.47507297561096,36.68350585740209,39.2305597196931,38.25024956833363,38.91531819283709,39.17557112709825
CDK6-P16INK4A60.pdb_ringEdges,41.890083605521966,35.54888722709305,36.22825647425202,39.83626938116773,36.91885683563016,33.72972765029663,35.46968434399564,34.70187171461381,36.81875738699492,35.94166085581785,35.5066947649923,36.86037930066725,35.378929558657084,38.793970398806685,37.15177958548102,37.40084070675611,36.66747172340995,38.944417593431126,38.91067714676663,35.34786615612105,35.76117575726912,34.91812741099601,35.80909859642604,35.26910053767068,38.19383660001784,33.62112579171745,34.53296067721866,32.76331524541812,33.240687170726325,34.23843814729537,34.426907213668045,30.604717875172526,32.49214218057323,33.05860919323504,31.280531354039432,32.024120262810726,33.78805759171273,32.651529643489916,32.65047827127933,35.562264085202365,33.659163737124956,31.624475690303022,35.87639088433471,35.48819437923702,33.274749514066684,32.34672236504333,33.98555443784552,35.269156962363354,32.80339443666105,34.570959543829495,32.63246254790309,33.47402646472627,31.18446162379861,30.934966289030957,31.82251776362016,31.645234957610725,30.97630293116952,29.754518031444928,29.9638090159824,32.86235427290943,0.0,28.91588418514908,31.658988333308386,31.68669699052197,30.85802829812301,37.070955226336395,35.75597225973318,29.783998508665327,33.00004522837244,32.25277958633606,33.79463880470242,33.40292238533325,36.46654569909087,32.84236434123444,36.13329386276785,32.18582550105061,37.129101110230714,31.322476154317847,33.66673070286015,37.19793767353484,33.71128514709365,35.30539118557066,36.03099826289716,35.366439948443606,36.40734166844905,35.305391185570656,37.00095467371311,36.73717327854057,34.44594871802166,37.117361267507825,37.02954313351193,35.127953745249094,35.688452917460474,37.59588735844203,36.994970748691244,38.7600989889325,36.013706622293384,38.12099094001573,34.457602472592406,38.69870863157128,36.52564014578943
CDK6-P16INK4A61.pdb_ringEdges,39.525846446514464,36.507628862665584,35.66385351810988,37.87087251535978,36.36517387070727,36.115100685342725,35.555128521482075,34.36418939008765,36.54872029529742,37.688075631108106,36.58463913851724,36.54264870161107,36.0553471721116,34.60793915760257,34.62689547948627,37.927765856764864,36.46653205610604,38.4199367814233,36.74318564771287,35.27444637643776,35.79692585261362,34.45760247259242,36.94750881940762,37.853475033863276,38.0009688276602,32.0982788088016,32.868031013228766,34.1304637708592,34.21281072800729,31.847944082602204,33.95972153253272,32.59769854220933,32.265210073615314,33.22734892250526,31.044743828915454,32.06403729355037,31.949774016438553,30.60475038729537,30.744250766995115,36.35410424590863,33.23402620075453,34.483091249039056,35.023687790803294,35.439669147069274,33.95440313917056,30.94101272836291,32.558466354287695,35.42736946857176,33.91552279660695,32.51234744398514,32.631410561357605,31.439019391490355,32.74982814887881,32.830122074443864,31.86268735952987,31.41218510601145,30.73818180855077,32.379420403577974,30.75953923145375,30.406941469872272,28.91588418514908,0.0,30.264735730809225,34.16346423530869,29.572072343455513,34.66482008093771,34.77651463486896,33.62217640588809,33.596064090724376,31.205529552098053,32.492157492346706,33.622176405888084,34.14425062505062,34.332222365254985,35.978185762295894,34.25116477664979,36.472602680212724,31.55618853451523,35.03611498488142,36.93067325226654,36.28773897613357,37.1979242988007,35.46345606984622,35.68226282898854,37.29701947463827,37.42912373383314,35.851920436776844,36.88909019106302,36.02579230832806,36.68445520559556,37.44666522293291,37.836174745909375,37.06408327015145,37.20387558049508,34.670187345142295,38.4922037722418,37.26178734333478,38.860728491698126,36.204944551127994,40.43272158938086,38.21104005506206
CDK6-P16INK4A62.pdb_ringEdges,39.59694947796114,35.10392530956197,33.67866886203209,37.56755771985758,35.44587352921014,35.348809151903765,36.115100685342725,34.73332664890458,35.754998258949996,37.87669179184651,35.39123201419513,35.90584702727777,36.01370662229342,35.70682167916749,32.84234919273457,37.16353532979553,36.03192338035213,37.088652701385435,37.16945196265322,34.7387119717001,34.738726293253976,34.625918455049316,35.19537509191655,36.50156406381078,35.86833301720113,33.794624083061265,35.183004151074584,34.875143324301206,34.54556440269142,34.395953134632045,34.29493094550878,33.11711466269503,34.582585558060856,36.595584650616004,32.265210073615314,33.11711466269504,36.35392633814137,34.89398300210576,32.81561635284207,37.25099751577672,35.64636982347633,34.72698063580542,36.702352602621644,37.09948974451653,36.117001688197725,35.10392530956199,33.467411935964556,34.39596759890146,33.78256490472994,34.188153660972546,34.37786803955817,35.54365265108664,33.26686906089043,33.770663473535535,32.750876331748934,33.69918138279694,31.108124708596165,33.12381416257219,31.72007541100118,33.156781196362886,31.658988333308386,30.264735730809225,0.0,31.584869480488635,30.000232171572573,33.86572843139588,36.73810769778342,35.88853667505293,34.85096913647088,33.50663407988312,34.86980760754304,33.70573566791599,38.14965294600336,35.83959565781156,36.5676092977275,36.47846771679394,36.34899931557654,32.05154430815017,36.121974128297246,36.6554211610986,35.56212418594983,36.21698015767323,36.80767549200006,35.88142439919889,36.401287495681885,37.50422861730538,36.79675250650359,37.23320349884056,37.58004392616567,37.030470175154925,35.71902512973874,35.40354424734385,36.43639588754127,36.93065978074042,34.91276976318715,39.26402528513914,38.28457205861713,37.43001429533869,35.76718527209767,38.83813840833364,37.56755771985757
CDK6-P16INK4A63.pdb_ringEdges,41.69937422726249,38.065262104765324,38.397087368809196,40.45526981397355,38.827799447692826,36.0856085479878,36.98901275617695,37.803235008586675,36.755045005187206,38.933071797663175,38.17175116581216,37.82536462422046,37.631705696551215,39.711998011553874,37.76830385547395,39.82046774890144,39.242542150424796,39.17078310113578,39.93417469358442,37.49939966351972,37.25676672319635,38.34085152317817,38.228196725396664,37.82533831845365,38.43612003549645,33.67965859365376,37.02357726681534,35.62174136270497,35.29913392310633,36.00142341022355,36.77197451120541,34.708035974310505,35.42207479926296,37.58499488886523,35.70683561242497,34.2073135236818,38.40929095727753,35.810057232640354,34.545564402691404,38.70615156734437,37.24506712137362,34.57717591891167,37.56257796905846,37.61996400240561,34.715417309964415,36.0856223349894,37.985490814754726,37.87176582582564,34.76379428420937,37.94596839471803,36.271516174157135,36.796766027054005,35.827419389337905,34.99958777298111,35.62889151303706,35.0913378207465,34.37686946522119,31.99671935919749,32.68495781948772,32.61890609486883,31.68669699052197,34.16346423530869,31.584869480488635,0.0,30.315390242781614,35.54460444951723,35.116338276226216,33.42256216527308,34.825778180403226,33.091671255282094,34.48407232014654,32.598766878365964,36.436395887541295,35.585829255211934,35.54986687493884,34.733326648904594,37.608377387907204,34.188124556584256,33.11714470832051,40.04291230505911,34.099269772312965,35.078901824798244,36.56062912464794,35.627955930436116,35.70778306117984,37.412478297198035,36.53754288127486,36.16349001341342,35.12259977458069,35.17770098750303,37.3146097326837,35.754998258949996,35.94762635830111,37.13989955968496,38.081609146987034,38.88810328512353,36.507628862665584,38.02493290445187,38.56608981452612,39.08209244972386,36.42537522386019
CDK6-P16INK4A64.pdb_ringEdges,39.21384160133172,35.930294594558276,36.90690183400768,36.42444644064569,37.087740528541794,36.525626524877424,36.44853251350544,37.11139611215184,36.329996651753504,38.97726087953907,36.80184940193888,35.7252088484264,36.3119157285952,36.755045005187206,34.893968744273984,38.058582755970306,36.36611784839271,38.43702609625753,37.45846123919086,35.81528065446663,37.07095522633641,34.973522323060266,36.73115992522888,38.24534569933572,37.29609905841533,31.53535487298619,35.850976797200886,34.14969970658239,33.29887273427038,31.596696722617928,35.38500399127699,33.825907819317955,33.24713730990208,36.06126627523134,32.597729066585416,32.48532772518903,33.460781231122134,31.73293406663827,32.311681728430706,38.70527751434799,35.911070370073645,33.318588778772664,35.930308441156185,36.061307664140024,34.88882128628409,36.25247289558023,36.67843320926577,36.08563612198573,34.439564197149096,35.40354424734385,35.79172755252298,32.710763211070855,34.09926977231296,34.176393470446335,33.20862742305655,35.50669476499228,31.861641186613046,33.447798490791556,31.15632227831852,32.92120851592866,30.85802829812301,29.572072343455513,30.000232171572573,30.315390242781614,0.0,31.06097357781931,32.53934472640593,31.260628043461338,32.75658757945868,29.62391127793534,31.39127172158699,29.17528088854283,32.49215749234671,31.793879069227405,32.65258098184766,31.4330687484578,32.459573019326896,29.704045991391574,31.295526042052007,35.48293682842716,31.88917375826904,33.311943385808405,34.206353603763056,32.418899960160054,34.22653534018651,34.74489833341014,33.55795462193667,33.61456980957198,32.927887438222925,34.57097393487741,34.763794284209375,34.02317033145188,34.09928436242985,35.244264908708566,32.822331919545505,36.32903804087205,35.42735542540275,37.94506371975837,35.342559576422,37.961475627809854,35.18301829177545
