,CDK6-P16INK4A0.pdb_ringEdges,CDK6-P16INK4A1.pdb_ringEdges,CDK6-P16INK4A2.pdb_ringEdges,CDK6-P16INK4A3.pdb_ringEdges,CDK6-P16INK4A4.pdb_ringEdges,CDK6-P16INK4A5.pdb_ringEdges,CDK6-P16INK4A6.pdb_ringEdges,CDK6-P16INK4A7.pdb_ringEdges,CDK6-P16INK4A8.pdb_ringEdges,CDK6-P16INK4A9.pdb_ringEdges,CDK6-P16INK4A10.pdb_ringEdges,CDK6-P16INK4A11.pdb_ringEdges,CDK6-P16INK4A12.pdb_ringEdges,CDK6-P16INK4A13.pdb_ringEdges,CDK6-P16INK4A14.pdb_ringEdges,CDK6-P16INK4A15.pdb_ringEdges,CDK6-P16INK4A16.pdb_ringEdges,CDK6-P16INK4A17.pdb_ringEdges,CDK6-P16INK4A18.pdb_ringEdges,CDK6-P16INK4A19.pdb_ringEdges,CDK6-P16INK4A20.pdb_ringEdges,CDK6-P16INK4A21.pdb_ringEdges,CDK6-P16INK4A22.pdb_ringEdges,CDK6-P16INK4A23.pdb_ringEdges,CDK6-P16INK4A24.pdb_ringEdges,CDK6-P16INK4A25.pdb_ringEdges,CDK6-P16INK4A26.pdb_ringEdges,CDK6-P16INK4A27.pdb_ringEdges,CDK6-P16INK4A28.pdb_ringEdges,CDK6-P16INK4A29.pdb_ringEdges,CDK6-P16INK4A30.pdb_ringEdges,CDK6-P16INK4A31.pdb_ringEdges,CDK6-P16INK4A32.pdb_ringEdges,CDK6-P16INK4A33.pdb_ringEdges,CDK6-P16INK4A34.pdb_ringEdges,CDK6-P16INK4A35.pdb_ringEdges,CDK6-P16INK4A36.pdb_ringEdges,CDK6-P16INK4A37.pdb_ringEdges,CDK6-P16INK4A38.pdb_ringEdges,CDK6-P16INK4A39.pdb_ringEdges,CDK6-P16INK4A40.pdb_ringEdges,CDK6-P16INK4A41.pdb_ringEdges,CDK6-P16INK4A42.pdb_ringEdges,CDK6-P16INK4A43.pdb_ringEdges,CDK6-P16INK4A44.pdb_ringEdges,CDK6-P16INK4A45.pdb_ringEdges,CDK6-P16INK4A46.pdb_ringEdges,CDK6-P16INK4A47.pdb_ringEdges,CDK6-P16INK4A48.pdb_ringEdges,CDK6-P16INK4A49.pdb_ringEdges,CDK6-P16INK4A50.pdb_ringEdges,CDK6-P16INK4A51.pdb_ringEdges,CDK6-P16INK4A52.pdb_ringEdges,CDK6-P16INK4A53.pdb_ringEdges,CDK6-P16INK4A54.pdb_ringEdges,CDK6-P16INK4A55.pdb_ringEdges,CDK6-P16INK4A56.pdb_ringEdges,CDK6-P16INK4A57.pdb_ringEdges,CDK6-P16INK4A58.pdb_ringEdges,CDK6-P16INK4A59.pdb_ringEdges,CDK6-P16INK4A60.pdb_ringEdges,CDK6-P16INK4A61.pdb_ringEdges,CDK6-P16INK4A62.pdb_ringEdges,CDK6-P16INK4A63.pdb_ringEdges,CDK6-P16INK4A64.pdb_ringEdges,CDK6-P16INK4A65.pdb_ringEdges,CDK6-P16INK4A66.pdb_ringEdges,CDK6-P16INK4A67.pdb_ringEdges,CDK6-P16INK4A68.pdb_ringEdges,CDK6-P16INK4A69.pdb_ringEdges,CDK6-P16INK4A70.pdb_ringEdges,CDK6-P16INK4A71.pdb_ringEdges,CDK6-P16INK4A72.pdb_ringEdges,CDK6-P16INK4A73.pdb_ringEdges,CDK6-P16INK4A74.pdb_ringEdges,CDK6-P16INK4A75.pdb_ringEdges,CDK6-P16INK4A76.pdb_ringEdges,CDK6-P16INK4A77.pdb_ringEdges,CDK6-P16INK4A78.pdb_ringEdges,CDK6-P16INK4A79.pdb_ringEdges,CDK6-P16INK4A80.pdb_ringEdges,CDK6-P16INK4A81.pdb_ringEdges,CDK6-P16INK4A82.pdb_ringEdges,CDK6-P16INK4A83.pdb_ringEdges,CDK6-P16INK4A84.pdb_ringEdges,CDK6-P16INK4A85.pdb_ringEdges,CDK6-P16INK4A86.pdb_ringEdges,CDK6-P16INK4A87.pdb_ringEdges,CDK6-P16INK4A88.pdb_ringEdges,CDK6-P16INK4A89.pdb_ringEdges,CDK6-P16INK4A90.pdb_ringEdges,CDK6-P16INK4A91.pdb_ringEdges,CDK6-P16INK4A92.pdb_ringEdges,CDK6-P16INK4A93.pdb_ringEdges,CDK6-P16INK4A94.pdb_ringEdges,CDK6-P16INK4A95.pdb_ringEdges,CDK6-P16INK4A96.pdb_ringEdges,CDK6-P16INK4A97.pdb_ringEdges,CDK6-P16INK4A98.pdb_ringEdges,CDK6-P16INK4A99.pdb_ringEdges,CDK6-P16INK4A100.pdb_ringEdges
CDK6-P16INK4A51.pdb_ringEdges,43.683305959052646,41.41849474953284,39.155238256545374,37.355627779884415,37.465222898433055,37.36352727904194,39.47233671641019,40.18945377984077,39.53150025226879,40.473080484470714,38.81243200378952,39.30957805458198,39.924526357591944,38.21626521298585,38.95931586518084,40.77313797695503,41.5338240062888,41.23214469437124,41.4575774944379,39.39574076272596,40.54949399702345,37.378459950788326,40.3890228989476,40.40173867304332,41.6095556567386,36.33957729595634,37.22148605832722,35.177293119561014,36.063967559013314,32.468220860614736,37.44022878812736,35.378910625868244,36.766129694093856,38.5001995560239,36.488153774254755,34.43177772165084,34.8017100785327,35.6385376503254,33.33713962008109,38.51070171188092,34.392299194768,34.88763845652457,36.643623209928656,38.96367288742238,35.24292006395254,35.08175816713813,36.69583614313626,34.82470387526649,35.84787642109979,33.57667599289286,35.87516295535358,0.0,35.818485484998206,37.18132235017093,36.21825439221933,34.226590718257675,35.24441488360684,37.48345976691006,34.832715208270635,34.801710078532714,36.244091192102836,34.69098427897232,38.16326927755567,39.10305333970494,34.770677301427426,38.631467017218526,38.91840119043325,38.75958418060833,40.78370071367293,36.72525548235036,38.19837820590005,36.10111815037478,36.761512217097476,38.62990122033304,39.80112757319279,37.08642510177103,37.55539648143863,38.495105802318726,38.0445823199893,43.098729538176485,37.782703488856285,37.265677663331445,41.27797499287244,38.542241634911505,39.77577397263259,40.727841499037694,38.35509315243167,39.12399301283417,37.385924050010765,41.00730452480692,41.7726366265252,38.778357051450236,41.766587182556066,41.02727230965687,38.86917394191487,42.6030458088988,40.072227472829006,40.90477937368398,39.92518613362853,42.96309249894821,42.53071200220662
CDK6-P16INK4A52.pdb_ringEdges,45.4136865584515,39.68570425167259,38.94961097523256,42.965635729714805,38.58423790402178,38.00954950612466,40.206260888500346,38.99806124011564,40.1085843253707,39.15824057434212,40.5093304518668,38.96647714976835,40.21254506354716,40.774633434370976,39.6682830851908,41.28756973514127,39.88734135035833,41.746155073427325,41.336560325118995,39.26836994387194,38.90385898471313,39.137580966411875,38.820097887563406,39.767028872746586,40.095580925534726,37.746510095507496,38.26305611702545,34.5652864068887,35.651360593883716,35.84957733533205,37.211550789978176,34.12294843292558,35.17471375583432,33.414499554651485,34.33317388865024,37.395604280612964,36.99510844396177,35.16775130296674,34.49619279099031,36.764710014347024,35.97382517276942,32.23223655241335,34.41950666445397,36.233659058677624,35.775056032749205,33.98295124926258,33.96783270296451,34.11797323348761,36.06469796108645,35.72297204471262,32.988113158471144,35.818485484998206,0.0,33.68548938522271,33.18139355194084,34.05461896968945,35.07743350736221,34.10736276996437,35.44775612974885,35.55516497075445,33.58444762015923,34.875821521926476,35.50958647615203,37.349568188968966,36.617855167570546,40.08417971487804,38.01619680494352,36.86509354323168,36.486268716848144,37.04590428630737,36.49807211747883,36.8142734779232,39.005215411125434,38.760729435105674,38.49884382172744,36.13851401374927,39.23741370358585,33.498918803083924,36.1504309592097,39.91146299058438,38.35046347543264,38.098908504946664,37.65636667576303,38.425194986572315,40.06354708307858,39.63447624628183,37.65008340612021,40.128792655648205,37.771998920351415,41.33309074148593,39.904067889707036,36.60930176348298,38.735689725840565,40.1182641941451,37.44676872314727,40.832901607142034,37.11482512288644,40.58632474242485,41.30064666121044,40.6241667832003,41.81138834243559
CDK6-P16INK4A53.pdb_ringEdges,44.44540635815442,38.846753325116424,40.69029967701005,39.92792286596249,37.24277634983604,35.35553221967656,36.64661831801599,36.34146996235008,36.40527970286598,36.891191360540304,36.65444437831422,36.49342072343404,36.55575094057393,38.883478214387985,38.072946672049,39.0045400734513,37.48416250931044,36.402278138305306,37.449686572657036,37.44676872314729,39.160358253424995,38.05144143290706,39.79458230070786,37.947100535144905,40.63989389269815,36.79065363814503,38.938087191673226,37.333487223840834,37.57358958292839,35.620328534111685,35.558690749307395,36.41866313293565,35.481001443232074,36.612726029579875,33.5796395919008,37.065874121491426,36.44529478814961,35.15015872704684,35.82503553008299,36.98544209319759,36.093901923975515,34.36507018442547,36.341469962350075,38.43329349379899,35.31730730282184,37.0968409673398,36.7360393260604,37.64197190345496,37.25818947462199,36.91239463986026,36.000284551720995,37.18132235017093,33.68548938522271,0.0,32.942788544280376,33.25528749449422,33.95039422882574,33.511774414230054,35.46269768121525,36.83211747984066,32.73191923162106,34.851811724612055,35.294855563782875,36.41338537057964,35.5861990239982,38.8098302860148,35.65487686000949,36.038231731613365,34.202424675138715,36.68504048139995,35.661224415732974,37.04977535233566,37.62902356737615,37.80099366354306,37.87302276896499,38.01570920476779,38.27737024889165,35.494609690390625,35.78053701760629,41.3112634496318,37.779811359262595,37.85519263926814,37.714304719665826,39.527872228679776,40.55677141140649,39.489646682668045,39.50418316843018,37.920661721096806,37.48971891586074,39.757472069610486,41.566719802288425,39.08144092008696,40.28422193099143,39.32506182836693,37.37434884007366,40.81239649073647,39.14032291702234,40.95397773944471,41.24852695078652,42.56558784150279,43.73136397509182
CDK6-P16INK4A54.pdb_ringEdges,42.926516905737245,41.61173614938291,42.826399426112,41.02293231364334,36.66249495854543,37.72100404736687,37.951098187780296,39.94796615598854,37.883698791780425,38.73912750695354,36.10111815037478,37.03356420935992,36.99981542472096,38.219124315120546,35.90407273589435,39.57949703275497,37.779114116329374,38.612622730738536,39.395740762725964,36.009389019545694,39.575207809571104,35.57864528056124,37.84049966152865,40.358080159323094,38.34761416561827,35.4729027465796,37.696878307710655,35.266151808988674,34.066491654682274,34.94126081464541,37.01215357413191,31.897870561237507,32.57303987700975,35.366733714870236,34.18220903678034,34.0947317295109,33.95937314483653,34.383944069232356,33.681767522127366,36.89776250734974,35.37102300319691,33.10020263735777,35.62361507791586,37.07208534996549,35.35449741977504,37.0230778391388,38.89366366351639,35.00086410083158,35.79866464330625,34.88352745644969,35.00473835521521,36.21825439221933,33.18139355194084,32.942788544280376,0.0,28.83314488401218,32.99325873494795,32.54012157621912,30.250353757254196,34.711662481003756,33.22712673734387,34.11897405028328,34.70438223541034,37.30547595977526,34.43694839317425,37.585051517338364,35.98034693903965,36.80669345277883,37.56686396670192,36.101847800827976,36.43908381488611,36.32265972855099,37.98112496567921,38.24519099372293,38.03655494646074,39.08836767895127,38.18376618407362,35.208203035309985,35.28242843254361,40.47373131834121,37.425816054123345,36.42104725192333,37.679443836193784,38.574855958190255,38.8029040904629,39.45635439874077,37.60634352301131,36.74847931149422,36.39461230564286,41.20247446985473,40.500201745959494,39.0957174374793,38.77116101987756,38.816818079972265,36.146679502056514,41.46084841413063,36.924550627250596,39.252714680084274,41.01061135733586,41.418942290790234,41.87690439790442
CDK6-P16INK4A55.pdb_ringEdges,42.72995179599216,41.1719416652629,43.35069695897952,40.8172010608154,39.15824057434212,37.25026763694986,38.809214394924616,40.87026469923301,38.99505909915186,37.46209791893413,37.002162098990965,39.09897384967496,38.80134521178238,38.820097887563406,36.54313855718688,39.46982793315897,39.31112918816737,39.456354398740764,39.11298206291184,37.858079010185754,38.32604667401193,38.662441597031965,39.35594912725802,39.09897384967497,40.41930231956022,37.62408413924619,38.77835705145026,35.558238042441424,36.532284419100485,35.78714853128149,37.15913044743862,33.68825517276556,35.680670451975,36.63579483803562,34.89054662659273,36.979809916539836,34.57042299916888,36.98297564832881,34.54234587483291,36.22077291063659,34.292813724900626,35.11833653485899,36.13246631426122,39.95287467907607,35.455571649257216,36.81015236416679,39.96299507806892,34.09497495340292,35.02401963252525,36.30456532468935,36.135935765641094,34.226590718257675,34.05461896968945,33.25528749449422,28.83314488401218,0.0,33.816015833170965,33.78706636656306,33.38670686249171,36.676994849898975,33.665977615101085,34.26207460294198,35.071439286954536,37.233541133846735,37.25889646585982,38.824206680758444,35.35649800559317,37.65459192028152,37.09417152297128,36.252515472016306,37.280374749503494,36.96224837422706,38.124366448154575,37.85945769005902,37.17703198639015,35.631446785108245,36.887515238733656,35.58574666708091,33.251517478667736,38.78528763056129,35.37965517073337,35.14423243109363,37.455352282873406,35.856625063934985,37.73691987896233,39.54561429230937,37.09732749561719,37.50239016773046,37.41813829108464,41.4926264386878,40.29180150220002,38.29432868919497,40.7808300254051,39.24952073654893,37.90909537558402,41.34267269258072,38.26987607288727,40.4462063703891,41.129741182702624,41.41894229079023,43.85582810227842
CDK6-P16INK4A56.pdb_ringEdges,44.92063461967291,38.58727200743289,39.59359396325162,40.650083250747336,38.0519157557531,36.82410398293956,37.15478500517115,38.34407767417194,39.182138787973344,38.21626521298585,39.03956717073146,37.543717606376184,40.11675642847351,39.334934513365305,37.44676872314729,39.90066935070328,40.7572229121686,39.67572213368363,36.97521912400649,39.247308436531036,39.06353798620915,36.70620337018884,38.51028370733611,38.360790449395644,40.40574699524696,36.17860842151169,36.04479597768829,36.35192483245411,36.952626230971156,35.61913708709506,37.084794070070224,35.51266349195291,34.93356761542493,36.93188192387477,33.44250253210361,32.5030730254473,35.98860253184507,33.543724650292404,33.22664226336391,35.15498784997243,34.937910083111895,34.15161318191032,37.26497080074653,39.81646919946821,37.1842610292673,38.51353895614936,37.68614936098593,35.54020739195845,35.4560806990365,37.097327495617215,37.71880555747931,35.24441488360684,35.07743350736221,33.95039422882574,32.99325873494795,33.816015833170965,0.0,32.37249660723381,33.03440925946688,33.49945758570705,33.6090580125032,33.66975917536135,33.198457207762075,36.628897028998544,33.70283334691249,37.09051551897624,37.6500834061202,38.10596265998153,36.180280304702336,36.80328723388054,35.52404887932244,35.72624914609399,36.74363392679533,37.54150873431679,38.702946254522956,37.83761194960359,39.472336716410204,37.04519323020759,35.999837398006804,40.74729977586732,36.53550227969052,36.0005691011928,37.00970208986409,38.30604613806691,36.93598945572155,39.65533212386027,39.25461600944257,38.43356003007488,36.43098386491718,37.89394700360731,36.85872832394708,38.57768848415483,38.120604504714784,38.34387412516935,36.45273585369848,39.876345454784015,37.82623944094768,39.03656822181723,39.86726758119058,40.930327476299034,40.27483630040469
CDK6-P16INK4A57.pdb_ringEdges,44.39967040088618,41.464507302675926,41.3963354098628,42.32471456979529,38.12675905578084,35.42060858024781,36.08269634616791,38.62943399445185,37.70047550971395,38.59539970059624,37.51586331140474,37.0602541683728,39.45051855976234,38.5783712941244,39.160619841129545,39.98600974853283,39.24519544929881,39.63830372192061,39.6682830851908,38.3959347441634,40.30078374835549,38.13407668841681,38.74612805203116,38.794203741054474,40.26771387213101,34.75730489986876,37.03793704416878,36.75029782524091,34.71871639753815,34.11133850546101,32.5274518207501,33.66045664371496,35.4703448792602,36.33407323778581,34.44012124281088,35.3891398526751,38.31195444842956,36.281783375105086,35.16988734144251,39.06307594697364,37.66061538556581,35.29824150943696,37.042954631142486,36.506878737053846,35.38245396775766,37.08664870536466,38.4040902293163,39.32784032196849,35.12864163919005,38.03506725987767,35.608467066545714,37.48345976691006,34.10736276996437,33.511774414230054,32.54012157621912,33.78706636656306,32.37249660723381,0.0,32.17070323044653,33.63365039695201,31.58641263921297,34.41709728268575,35.42870546226196,33.60557445047386,35.4905689980434,38.29807356805815,36.05371331641777,36.484223118840944,35.000404178850964,36.2266846803131,38.3403372887438,35.722972044712606,38.3913989351147,37.35633292704332,38.31876570139039,38.34692724675991,41.24852695078654,36.059774223824164,35.86040686450457,42.38070200502856,37.85546324589067,37.54172962737116,40.46559514258883,39.227777614661925,40.59359555397879,40.09492395340431,39.576538997547466,36.95744421529756,38.63665642252444,41.07967273719605,41.86985643692593,38.52472123638883,38.28002089863594,39.44523835988696,38.99438358558213,40.279608107183705,38.9279133659177,41.34697912697899,39.81601589751573,41.58705239409587,41.03343074889542
CDK6-P16INK4A58.pdb_ringEdges,42.71792906280268,41.44172517362012,42.16078399789407,40.970066407847334,37.52734287708947,37.53337376710848,37.37391812611523,39.19869335801405,38.59471719188982,39.72374113494476,37.20605772864575,38.44602171052107,38.02948791687202,39.341357869605815,37.22806442037792,39.276344273776296,39.16469290996307,39.60038186561391,40.24294514752054,36.80164365364351,39.6440134809539,36.38628795603525,38.16968532813422,40.10752620813944,39.05018659585044,35.50310189127762,37.465014574575775,35.892807894292524,35.08798696517505,34.971919048734236,38.254653789903394,33.96236080162143,35.20539038549527,37.80505837879891,35.393936369204795,33.10734941619238,36.31202179484462,35.717987543342126,33.275347939395076,38.31522654723391,35.99585341972928,34.15901123833194,37.87302276896498,37.408033570474664,35.014784333924155,38.26522333755777,39.21400944286838,37.28785848294195,35.27812837245503,35.240345503690996,36.61437809012782,34.832715208270635,35.44775612974885,35.46269768121525,30.250353757254196,33.38670686249171,33.03440925946688,32.17070323044653,0.0,34.60969834471539,32.0609176260504,33.621624864610354,34.17557250577614,34.89563534102309,33.564877112984576,38.56368821547663,37.736919878962325,36.531790365612736,38.41882160684448,35.21784470074588,36.95836814051397,33.698027734137966,38.30910227443569,36.305062470344424,39.45501915581046,37.973353943997374,39.30700924275161,34.726457194310704,35.359588343260995,41.29882771619206,36.972976288226484,37.07279589027449,39.28344776483713,38.5186302722304,39.751569995072835,40.30228462930443,38.872399136587255,37.050486320497434,36.60333184887717,41.38695446635335,40.96804227449591,38.91471600758797,39.7549812801537,40.977078661243794,39.50377567629367,40.48602288173652,39.064212303934056,40.67479593544693,39.45635439874076,41.99319340896729,41.75283837291937
CDK6-P16INK4A59.pdb_ringEdges,44.79312882847004,40.418650609256815,40.67727837023715,42.47553097616702,39.3029509225391,38.32250819226667,37.95844968434602,39.15824057434212,40.27689527114688,41.23460540525198,41.26077686274315,38.76286883087996,41.31224350497854,40.06081961583773,40.45494934898912,41.92741695696188,42.315343466441746,40.36163355731083,40.87273526208987,40.30639966132603,40.76610260929081,38.80900071614021,42.33111062598377,42.39420116811892,41.58603189510265,36.9158436473437,36.75348332587497,37.78917124540625,38.40298514819765,35.50480558336009,36.51679199438224,37.15141070098382,36.64341021514136,37.30504445062917,34.664749790655954,35.843426447707216,38.85809078573214,36.37466285150941,35.76403698498559,40.090032822477504,36.96428071504289,36.854122448695186,38.06630928313157,37.73359763187056,34.89749449389198,34.5144720441702,37.96669914415056,37.62789572359011,37.36017182808979,34.85232959285192,35.60420638344752,34.801710078532714,35.55516497075445,36.83211747984066,34.711662481003756,36.676994849898975,33.49945758570705,33.63365039695201,34.60969834471539,0.0,35.89375922384718,32.70385969613358,36.06446802128848,34.825460268700404,35.156250528455296,36.67010479076732,39.32419350885604,39.26558724205484,37.96292157664042,35.97382517276941,37.85855575563392,37.17409273582491,38.844405065312216,39.5999753633824,39.2264345911238,39.503775676293685,39.6514570826911,37.90061457768011,36.91655719486791,40.439753443073705,37.44676872314729,38.098908504946664,39.21381040946256,40.49291416483854,37.65078303853237,40.77091263478385,38.130520392014816,37.68974758698622,38.492748762813456,39.921593887726864,40.913627045872964,40.34179579300956,39.7278178634962,40.63680897785215,37.74340840529355,40.263292003099224,38.61593251369755,41.25793936899439,40.091346916273366,40.53728184661869,40.93136432328954
CDK6-P16INK4A60.pdb_ringEdges,44.76599319060702,37.90130958545741,39.216795804485834,42.32471456979528,38.71475423042172,36.20218292838832,37.588659421069735,37.522117055047495,38.67640611850987,38.026832631708935,37.984695249149176,39.14357561842207,37.969101687119654,40.79074500482661,39.223449929732716,39.63763917067206,38.34803394330767,40.64073410130148,41.38549292191952,37.45826946375815,37.85807901018577,36.55420298813208,37.85188077293895,37.61957196888284,39.77872945523998,36.047827308432055,36.92750974016201,34.952609030640076,35.62339598442878,36.32639301208277,37.24277634983603,33.073930489870406,34.63283370923765,35.15452994437213,34.066262546725596,34.16220990167138,36.119598085439165,35.516193489730874,35.169887341442504,37.35514461581291,35.07433221727543,33.71404860248516,37.55270767412837,37.30233759758101,35.228065308300074,34.90235857569432,36.53179036561273,37.276527630603226,35.3516964094284,36.367943536487914,34.349594381103564,36.244091192102836,33.58444762015923,32.73191923162106,33.22712673734387,33.665977615101085,33.6090580125032,31.58641263921297,32.0609176260504,35.89375922384718,0.0,31.607779221531395,33.33386178442899,33.59750281080353,32.86543146477546,39.22432047943184,37.639768797403015,31.577577719548803,35.81374582815799,34.3137318740173,35.825770803411025,35.63218605315749,38.376860406163374,35.428705462261924,38.616134628656724,35.05743023431904,39.262804343017244,33.185730109895566,35.485785543084106,39.40138662906025,35.29057084043702,36.884341313711204,38.60194611548029,37.657493666842676,38.57417308599494,37.617367550952004,38.77069549631908,38.72566427023216,36.50915020622213,39.10605966393225,39.04024190248932,37.18861614434867,37.93825535672665,39.71290875711856,38.99438358558212,41.75138963657824,38.03793998166546,39.86026813268774,36.09042843179125,40.99991671615583,38.911231057871056
CDK6-P16INK4A61.pdb_ringEdges,42.72384380259226,39.46485933018418,38.89324977484893,40.930518162774064,39.32398262836692,38.68225786029996,38.364744995067944,36.95673145720551,39.52040534995051,40.37501038284251,40.12475666668874,38.60194611548029,39.295850957054355,36.93894765228892,36.920441822793066,40.79054170617171,38.872399136587276,40.77750455887151,39.458456078482925,38.19372953260471,38.64319584824552,37.33012907271244,39.67893094547302,41.282429971965705,40.2844762208751,34.79997196522563,35.58881709805802,37.05567334200355,37.297564165544806,33.81823725050891,36.03778504874453,35.3278443351113,34.1629809632105,34.589960477769544,33.58848525110078,35.030258697164165,34.07866080043669,33.29180665334794,33.070390558735724,37.879912947075965,35.35553221967656,37.27245762705995,37.52664094330598,37.40127818345385,36.243593210117716,34.013698818521256,34.93791008311188,37.72240066850368,36.17726007233642,34.0556359720886,34.78544691495529,34.69098427897232,34.875821521926476,34.851811724612055,34.11897405028328,34.26207460294198,33.66975917536135,34.41709728268575,33.621624864610354,32.70385969613358,31.607779221531395,0.0,32.860815125795455,35.253534678342184,31.9718778868204,36.55906013628882,36.4992348733705,36.08291265080822,36.0906446900903,33.508266180735525,34.341768637778856,35.574833527197384,36.78861170551989,36.65516301436619,38.654542534307524,36.24481796434209,38.88280076231593,33.669223117943396,35.985796656119916,38.377546789248775,38.57768848415483,38.960668096640624,38.273202750494924,38.142288163421284,39.20756522320293,38.97820529225124,38.28022478716787,39.15503892439307,38.223565710301806,39.37264123790511,40.08841448111613,40.11196524850867,39.08604641544407,39.89433604887407,36.53550227969051,40.72079830546244,39.52107187249891,40.80109993734933,37.938255356726664,42.01971662643456,40.844284909349355
CDK6-P16INK4A62.pdb_ringEdges,42.551718889932204,37.79029427595687,36.80213408446222,40.016789159478456,37.243483633660475,37.59177387959551,38.20875905198556,36.935276283606505,37.581235587626544,39.86026813268774,37.43256701283972,37.6393411206945,38.037939981665474,37.70427937153598,34.937910083111895,39.33215652091011,37.77981135926261,38.739807471473505,39.18213878797334,36.36399988731825,36.83579913020728,36.80994033297361,37.18910147197277,38.756349597792976,38.52430338396164,36.60559733288839,37.48707744823222,36.93894765228892,36.87266156289388,36.36076684908697,37.100272827870725,35.95364223891518,37.166861715190606,39.098973849674955,34.95312540545921,35.18597281484245,37.99581491716576,37.11574513040752,35.20539038549529,39.00475268101725,37.39673913004955,36.12547239964571,38.86589827574415,39.25961122032078,37.895272888806026,37.54866760651294,35.471307539144746,35.83050886958851,35.60993284286244,36.4022781383053,36.465700556456795,38.16326927755567,35.50958647615203,35.294855563782875,34.70438223541034,35.071439286954536,33.198457207762075,35.42870546226196,34.17557250577614,36.06446802128848,33.33386178442899,32.860815125795455,0.0,33.34246541574274,31.947075136170085,35.913744905965096,39.04044182077067,37.47380223113929,37.0060377407295,35.89071488051121,36.71517264618303,35.87894280194676,40.40323580376503,38.210125078787556,38.41550753943254,38.585122875495394,38.355512848268134,33.831202223723,37.74811253559579,38.75071045768856,37.39765220229616,38.099804749515755,38.71239796367006,38.07809689854048,38.98488762860089,40.12606962330897,38.89366366351639,39.134788964769925,39.84016847843704,39.35250325195497,37.62569179333229,37.837611949603584,39.078694838030444,38.87307676993139,36.37955737941232,42.054192679817625,40.237320378219984,39.10652119531991,38.223565710301806,41.47167120089482,40.01678915947845
CDK6-P16INK4A63.pdb_ringEdges,44.32665882882263,40.354719855726316,41.00691196942657,42.94402482642597,41.178718159606426,38.04904408914322,39.169027086804626,40.168875221810374,39.15157536624218,41.020910788904054,41.211696184930695,39.73778689505844,40.18945377984076,41.36129922005278,39.4461040148609,42.13257820667364,41.04106212670197,41.020910788904054,42.064433734044975,39.65145708269109,39.359592998094065,40.54640220423168,40.402390656144526,40.68970026084095,40.23375600104006,36.1912265341862,39.005890737106974,37.8877546341759,37.82313139194966,37.26638451250872,38.79597665838628,36.721124378343305,36.59642792111504,38.42256704772067,37.43710172230026,36.43492026386429,39.728014321775824,37.693979593046144,36.124527172194746,39.67888177023883,38.73610529801031,36.748253650227596,39.39794472787244,39.43625916064265,36.7920192830841,38.26305611702544,39.57035105892837,39.44651210275981,36.45139764458841,38.79357502750472,37.6148906684574,39.10305333970494,37.349568188968966,36.41338537057964,37.30547595977526,37.233541133846735,36.628897028998544,33.60557445047386,34.89563534102309,34.825460268700404,33.59750281080353,35.253534678342184,33.34246541574274,0.0,31.959730759878145,37.3063912656839,36.23483029944076,35.35649800559318,37.25867389599111,34.70927337955358,36.143656461944005,34.07990610315704,38.61005808550227,37.30618205488467,37.7188055574793,36.68801891227328,39.96931750059564,35.69675806828077,34.08067902678627,41.361688412015894,35.864405888793144,36.34987167421242,39.23787368993539,37.65749366684269,37.545757449264876,38.89065346364437,38.41224398293964,37.830933271532245,36.82113655987521,37.29170443291911,39.42169762836762,37.58123558762654,37.93825535672667,39.36303825275445,39.321414757566785,41.19448222582323,38.29432868919498,39.4903137243652,39.734582836249054,40.59424445567174,38.53216584722501
CDK6-P16INK4A64.pdb_ringEdges,42.340662575319726,38.79831527647414,40.01026697504828,39.5929286615679,39.56565398941057,38.935280884577935,39.123319725471504,39.55860117381899,38.76396365245412,41.56998213415724,39.49671181126911,38.61591988147747,39.503108861912395,38.91840119043325,37.14095760353145,40.870706308386055,38.70450909636043,40.28843567055554,40.15523536015289,38.57700566209958,39.6857042516726,36.8323956029697,39.39045322001328,40.63326763902206,39.12745901257188,34.80723221737326,38.41135502845423,37.011942700147856,36.41221987324535,34.018689267992016,38.33352986870796,35.916569992135955,35.52882718266409,37.84119577340255,34.492035135736465,34.883065987423294,35.48629415944601,34.92557941625273,34.51916399519011,40.26012976606625,37.541729627371154,35.09403395895371,38.301818080773735,38.007149519980445,37.53380265125582,38.976853669212765,39.33858033075201,38.23858350269643,37.16321286223657,37.353407785244094,37.71210583922982,34.770677301427426,36.617855167570546,35.5861990239982,34.43694839317425,37.25889646585982,33.70283334691249,35.4905689980434,33.564877112984576,35.156250528455296,32.86543146477546,31.9718778868204,31.947075136170085,31.959730759878145,0.0,32.33680980388578,34.28644046850009,33.39779458178084,35.405359935963425,31.336816966006218,33.7745610720518,32.059030918208265,34.86782009315728,34.16717865965782,35.859155377535686,33.97527077729101,35.60346653443026,32.3427527977534,32.76568698963046,37.834724017275704,33.69455337037826,34.55972560866684,36.52144041184714,34.49619279099031,35.57960501021517,36.74435081850233,36.041033525149885,34.958218964511516,34.7272157276555,36.839692273813476,36.94742474276055,35.85262517176838,36.09137455228289,37.0390828522601,34.75003421651239,39.17460601075097,36.7700434805424,38.94701842121479,36.573827774089814,39.95626877767934,36.972976288226505
